policy,user_id,event_id,rank,action,reward,university_match,category_match
Contextual Thompson Sampling,user_62,event_1889,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_62,event_1877,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_62,event_1880,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_62,event_1868,3,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_62,event_1871,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_63,event_1897,0,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_63,event_1912,1,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_63,event_1910,2,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_63,event_1911,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_63,event_1913,4,request,0.7,0.0,1.0
Contextual Thompson Sampling,user_64,event_1927,0,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_64,event_1941,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_64,event_1947,2,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_64,event_1922,3,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_64,event_1936,4,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_65,event_1957,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_65,event_1970,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_65,event_1965,2,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_65,event_1979,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_65,event_1964,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_66,event_2009,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_66,event_2008,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_66,event_1991,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_66,event_1997,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_66,event_1983,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_67,event_2016,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_67,event_2036,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_67,event_2010,2,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_67,event_2019,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_67,event_2032,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_68,event_2064,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_68,event_2065,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_68,event_2048,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_68,event_2051,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_68,event_2046,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_69,event_2076,0,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_69,event_2084,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_69,event_2085,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_69,event_2098,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_69,event_2070,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_70,event_2101,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_70,event_2112,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_70,event_2104,2,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_70,event_2103,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_70,event_2123,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_71,event_2153,0,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_71,event_2147,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_71,event_2141,2,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_71,event_2132,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_71,event_2136,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_72,event_2187,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_72,event_2167,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_72,event_2184,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_72,event_2166,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_72,event_2174,4,request,0.7,0.0,1.0
Contextual Thompson Sampling,user_73,event_2207,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_73,event_2219,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_73,event_2213,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_73,event_2193,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_73,event_2200,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_74,event_2237,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_74,event_2249,1,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_74,event_2234,2,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_74,event_2235,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_74,event_2226,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_75,event_2260,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_75,event_2274,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_75,event_2270,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_75,event_2267,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_75,event_2252,4,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_76,event_2282,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_76,event_2307,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_76,event_2303,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_76,event_2283,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_76,event_2297,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_77,event_2339,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_77,event_2328,1,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_77,event_2337,2,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_77,event_2324,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_77,event_2330,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_78,event_2365,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_78,event_2346,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_78,event_2344,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_78,event_2351,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_78,event_2349,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_79,event_2389,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_79,event_2392,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_79,event_2396,2,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_79,event_2377,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_79,event_2386,4,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_80,event_2420,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_80,event_2412,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_80,event_2428,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_80,event_2414,3,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_80,event_2424,4,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_81,event_2438,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_81,event_2452,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_81,event_2451,2,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_81,event_2436,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_81,event_2457,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_82,event_2464,0,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_82,event_2467,1,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_82,event_2479,2,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_82,event_2489,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_82,event_2485,4,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_83,event_2501,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_83,event_2518,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_83,event_2513,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_83,event_2490,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_83,event_2510,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_84,event_2546,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_84,event_2537,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_84,event_2530,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_84,event_2521,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_84,event_2522,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_85,event_2567,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_85,event_2563,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_85,event_2553,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_85,event_2556,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_85,event_2564,4,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_86,event_2589,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_86,event_2606,1,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_86,event_2585,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_86,event_2590,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_86,event_2609,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_87,event_2623,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_87,event_2624,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_87,event_2631,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_87,event_2625,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_87,event_2612,4,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_88,event_2661,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_88,event_2658,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_88,event_2669,2,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_88,event_2640,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_88,event_2655,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_89,event_2679,0,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_89,event_2690,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_89,event_2673,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_89,event_2692,3,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_89,event_2696,4,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_90,event_2716,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_90,event_2721,1,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_90,event_2704,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_90,event_2703,3,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_90,event_2720,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_91,event_2741,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_91,event_2750,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_91,event_2742,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_91,event_2740,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_91,event_2733,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_92,event_2775,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_92,event_2769,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_92,event_2766,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_92,event_2781,3,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_92,event_2784,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_93,event_2793,0,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_93,event_2805,1,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_93,event_2803,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_93,event_2804,3,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_93,event_2811,4,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_94,event_2830,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_94,event_2848,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_94,event_2826,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_94,event_2839,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_94,event_2836,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_95,event_2864,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_95,event_2876,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_95,event_2868,2,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_95,event_2861,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_95,event_2862,4,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_96,event_2892,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_96,event_2893,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_96,event_2885,2,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_96,event_2908,3,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_96,event_2894,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_97,event_2917,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_97,event_2918,1,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_97,event_2929,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_97,event_2912,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_97,event_2939,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_98,event_2942,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_98,event_2954,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_98,event_2940,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_98,event_2969,3,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_98,event_2968,4,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_99,event_2993,0,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_99,event_2984,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_99,event_2972,2,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_99,event_2991,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_99,event_2986,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_100,event_3026,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_100,event_3000,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_100,event_3013,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_100,event_3015,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_100,event_3007,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_101,event_3041,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_101,event_3047,1,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_101,event_3048,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_101,event_3040,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_101,event_3031,4,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_102,event_3079,0,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_102,event_3084,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_102,event_3085,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_102,event_3080,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_102,event_3089,4,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_103,event_3090,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_103,event_3117,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_103,event_3097,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_103,event_3096,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_103,event_3103,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_104,event_3124,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_104,event_3135,1,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_104,event_3123,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_104,event_3131,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_104,event_3139,4,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_105,event_3150,0,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_105,event_3171,1,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_105,event_3173,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_105,event_3160,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_105,event_3158,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_106,event_3183,0,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_106,event_3204,1,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_106,event_3203,2,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_106,event_3190,3,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_106,event_3185,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_107,event_3226,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_107,event_3218,1,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_107,event_3216,2,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_107,event_3228,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_107,event_3227,4,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_108,event_3257,0,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_108,event_3265,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_108,event_3264,2,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_108,event_3246,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_108,event_3255,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_109,event_3285,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_109,event_3279,1,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_109,event_3275,2,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_109,event_3283,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_109,event_3276,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_110,event_3307,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_110,event_3306,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_110,event_3314,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_110,event_3308,3,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_110,event_3300,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_111,event_3341,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_111,event_3336,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_111,event_3352,2,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_111,event_3355,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_111,event_3337,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_112,event_3370,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_112,event_3380,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_112,event_3362,2,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_112,event_3387,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_112,event_3360,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_113,event_3418,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_113,event_3406,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_113,event_3414,2,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_113,event_3395,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_113,event_3412,4,pass,-0.1,0.0,1.0
Contextual Thompson Sampling,user_114,event_3448,0,request,0.7,1.0,1.0
Contextual Thompson Sampling,user_114,event_3427,1,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_114,event_3443,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_114,event_3449,3,request,0.7,0.0,1.0
Contextual Thompson Sampling,user_114,event_3442,4,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_115,event_3452,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_115,event_3458,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_115,event_3474,2,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_115,event_3472,3,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_115,event_3478,4,join,1.0,0.0,0.0
Contextual Thompson Sampling,user_116,event_3485,0,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_116,event_3499,1,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_116,event_3502,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_116,event_3488,3,join,1.0,0.0,1.0
Contextual Thompson Sampling,user_116,event_3480,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_117,event_3520,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_117,event_3535,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_117,event_3538,2,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_117,event_3539,3,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_117,event_3530,4,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_118,event_3550,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_118,event_3545,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_118,event_3565,2,pass,-0.1,1.0,1.0
Contextual Thompson Sampling,user_118,event_3568,3,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_118,event_3569,4,pass,-0.1,0.0,0.0
Contextual Thompson Sampling,user_119,event_3576,0,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_119,event_3575,1,request,0.7,0.0,1.0
Contextual Thompson Sampling,user_119,event_3580,2,request,0.7,0.0,1.0
Contextual Thompson Sampling,user_119,event_3589,3,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_119,event_3591,4,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_120,event_3619,0,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_120,event_3626,1,pass,-0.1,1.0,0.0
Contextual Thompson Sampling,user_120,event_3625,2,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_120,event_3607,3,request,0.7,1.0,0.0
Contextual Thompson Sampling,user_120,event_3622,4,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_121,event_3643,0,join,1.0,1.0,1.0
Contextual Thompson Sampling,user_121,event_3638,1,join,1.0,1.0,0.0
Contextual Thompson Sampling,user_121,event_3640,2,join,1.0,1.0,0.0
